FT_TURNO;TU_SEMI_TURNO;N_FECHA_SMTU;CUBA;POTSTATE;AGEBSQ;POTAGE;ALF3;ALF3C;ALF3D;AMALF3;AMBB;AMCAF2;AMCRY;AMNA2CO3;CAF2;CAF2D;CNMVTC;DICA;DOBS;DPFC;DPFP;DTEA;DTEAI;DTEAR;ECMP_MT;ECMR_MP;HB;HBC;HBD;HM;HMC;HMD;IACHBDE;IACHMDE;IACKADE;IACRCDE;IACTADE;IASSDE;IMM;KALIM;LIF;LIFD;MAN;MBLAJOU;MBLC;MBLCOUL;MCDAAP;MCDALF3;MCDASP;MCDBB;MMCEX;MMCNO;MMCT;MMTHE;MPESON;MRDM;MTALF3;MTBB;NBTEAR;NCAL;NCFAIN;NCFOIN;NCHGA;NDAL2O3;NDALF3;NDBB;NDEFEX;NDLIAI;NDPFC;NDPFP;NDTEAI;NDTEAR;NIANO;NINPR;NP2CDP;NPEV;NPFLO;NPIPC;NRECOV;NRTICA;NSSALLO;NTEA;NTEAIB;NTEAIE;NTEAII;NTEAIM;NTEAIR;PEV;RC;RKM;RPL;RPLCAT;RRM;RTH;RTICA;RUAV;RUCC;RUCD;RUCV;SEA;SOUSAL;SURCH;TB;TBC;TBD;TFAIN;TFE;TFED;TFOIN;TNA;TP;TSI;TSID;TXTAL;UMM;VERANOC;WRMI;BRDONE;HCDONE;HODONE;STUPD;DPEA;UPEA;RUAVD;V_RS;CNREG;V_PPL;CUPEA;V_PPT;NCUPEA;V_PPR;NP2SEX;NUMCAI;NUMBSQ;EVOLSTATE;EVOLAGE;IEVOL;QUINT;TEFAL;MNA2C;TFDCAI;ECTFDCAI;ECDIAN;MBLTHE;V_EMPASTAMIENTO;V_APARTAMIENTO;M_CUBA_MADRE;FH_CUBA_MADRE;V_PENDIENTE_FE;INDSHT;C_SERIE;V_AL_CALC;IPS;I_SMTURNO;N_FASECHGA;CODMBQ;SN_SAVOIE;V_ULT_P;V_ULT_NA;C_DETE_CATODO;K_TURNOS_DETE_CATODO;SN_REAR_CON_METAL;V_TFLUO;V_ULT_CU;K_COL_METAL_PUENTE;K_AGR_METAL_PUENTE;N_PUENTE_METAL;V_ACD;V_ULT_V;V_ULT_TI;V_ULT_GA;SMRWFC;MI_EA;ENERGIA_EA;MI_BLOCK_A1;MI_BLOCK_A2;MI_BLOCK_A3;MI_BLOCK_A4
12/6/2026 00:00;2;2026061212;7076;3;3908,1667;3908,1667;;12,1;13,56;;;;;;;5,27;4;;14399;;;;;;;;;18;20;;21;22;1;1;1;1;1;1;224474,9253;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;0;455;6;0;0;0;0;0;0;0;0;0;2;2;0;3;0;;0;0;0;0;0;0;0;126,5;0;12,0581;0,25;;12,1367;0,13;;;0,36;1,92;;0;55,3846;10;;957;951;0;;915;0;;;;405;0;4,3749;;53;0;;0;1;;;;11,32;3;161;0;117;0;94;0;320;2;;;0;60;;;;;;400;0;1;N;12/6/2026 10:15;176;;D;99,85;224500;59437;3;CBN8;N;10;80;1;16475;;1,4;3;;;;3,92;46;34;112;0;0;0;0;0;0;0
12/6/2026 00:00;3;2026061223;7076;3;3908,3333;3908,3333;;12,1;13,56;;;;;;;5,27;5;;14401;;;;;;0;0;;18;20;;21;22;1;1;1;1;1;1;224476,5801;100;;;0;;;;;;;;;2500;2500;2500;2500;10,2;;;;;0;0;0;512;6;0;0;0;0;0;0;0;0;0;4;4;0;1;0;;0;0;0;0;0;0;0;151;0;11,8868;0,25;;11,9391;0,13;;;0,36;1,92;;0;33,2031;10;;957;951;0;;915;0;;;;405;0;4,3305;;57;0;;0;1;;;;11,32;2;153;0;112;0;90;0;320;2;;;0;60;;;;;;400;0;1;N;12/6/2026 14:15;-157;;D;99,85;224500;59438;4;CBN8;N;10;97;1;16475;;1,4;5;2500;;2;3,79;46;34;111;0;0;0;0;0;0;0
12/6/2026 00:00;4;2026061224;7076;3;3908,5;3908,5;;12,1;13,56;;;;;;;5,27;0;;14399;18;;;;;;;;18;20;;21;22;1;1;1;1;1;1;224474,0051;100;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;518;5;0;0;0;1;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;141,6667;0;11,81;0,25;;11,8896;0,13;;;0,36;1,92;;0;23,3591;10;;957;951;0;857;857;0;97;10;396;396;0;4,3194;;55;0;;0;1;;;;11,32;0;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;1;N;12/6/2026 18:15;-157;;D;99,85;224500;59439;5;CBN8;N;10;97;1;16476;;1,4;5;;;;3,76;46;34;111;0;0;0;0;0;0;0
12/6/2026 00:00;5;2026061235;7076;3;3908,6667;3908,6667;;12,1;13,56;;;;;;;5,27;9;;14401;;;;;;;;19;18;19;22;21;22;1;1;1;1;1;1;224476,6025;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;0;518;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;129;0;11,772;0,25;;11,811;0,092;;;0,36;1,92;;0;33,9768;10;963;957;963;0;;857;0;;;;396;0;4,3017;;55;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;12/6/2026 22:15;-157;;D;99,85;224500;59440;6;CBN8;N;10;97;;;;1,4;5;;;;3,77;46;34;111;0;0;0;0;0;0;0
12/6/2026 00:00;6;2026061236;7076;3;3908,8333;3908,8333;;12,1;13,56;;;;;;;5,27;5;;14399;;;;;;;;;18;19;;21;22;1;1;1;1;1;1;224476,8739;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;0;546;6;0;0;0;0;0;0;0;0;0;5;5;0;0;1;;0;0;0;0;0;0;0;163,2;0;11,56;0,25;;11,617;-0,12;;;0,36;1,92;;0;24,7253;10;;957;963;0;841;841;0;56;16;391;391;0;4,2582;1,8;53;0;;0;0;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 02:15;-46;;D;99,86;224500;59441;7;CBN8;N;16;56;1;16477;;1,4;3;;;;3,64;45;34;111;0;0;0;0;0;0;0
13/6/2026 00:00;1;2026061311;7076;3;3909;3909;;12,1;13,56;;;;;;;5,27;13;;14399;;;;;;;;;18;19;;21;22;1;1;1;1;1;1;224477,7091;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;1;539;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;161;0;11,7238;0,25;;11,7473;-0,1174;;;0,36;1,92;;0;22,0779;10;;957;963;0;863;863;0;58;13;397;397;0;4,2874;;72;0;;0;1;;;;11,32;5;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 06:15;45;;D;99,85;224500;59442;0;CBN8;N;13;58;1;16477;;1,4;3;;;;3,72;46;34;114;0;0;0;0;0;0;0
13/6/2026 00:00;2;2026061312;7076;3;3909,1667;3909,1667;;12,1;13,56;;;;;;;5,27;4;;14399;;26,5;;;;;;;18;19;;21;22;1;1;1;1;1;1;224483,0601;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;0;398;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;12,171;0,25;;12,2942;-0,12;;;0,36;1,92;;0;20,8543;10;;957;963;0;;863;0;;;;397;0;4,4102;;58;0;;0;1;;;;11,32;4;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 10:15;45;;D;99,85;224500;59443;1;CBN8;N;13;58;1;16478;;1,4;3;;;;4,08;46;34;114;0;0;0;0;0;0;0
13/6/2026 00:00;3;2026061323;7076;3;3909,3333;3909,3333;;12,1;13,56;;;;;;;5,27;4;;14401;;;;;;;;;18;19;;21;22;1;1;1;1;1;1;224481,7557;100;;;0;;;;;;;;;;;2500;;10,2;;;;;0;0;0;453;6;0;0;0;0;0;0;0;0;0;2;2;0;3;0;;1;0;0;0;0;0;0;71,5;0;11,9954;0,25;;12,0977;-0,12;;;0,36;1,92;;0;58,9404;10;;957;963;0;;863;0;;;;397;0;4,3661;;72;0;;0;1;;;;11,32;4;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 14:15;45;;D;99,85;224500;59444;2;CBN8;N;13;58;1;16478;;1,4;3;;;;3,95;46;34;114;0;0;0;0;0;0;0
13/6/2026 00:00;4;2026061324;7076;3;3909,5;3909,5;;12,1;13,56;;;;;;;5,27;7;;14401;;;;;;;;;18;19;;21;22;1;1;1;1;1;1;224478,5124;100;;;0;;;;;;;;;;;2500;;10,2;;;;;6;0;0;527;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;149,75;0;11,8228;0,25;;11,8534;-0,12;;;0,36;1,92;;0;31,3093;10;;957;963;16,7697;895;895;0;86;10;402;402;0;4,3112;;138;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 18:15;73;;D;99,85;224500;59445;3;CBN8;N;10;86;1;16479;;1,4;0;;;;3,79;46;35;117;0;0;0;0;0;0;0
13/6/2026 00:00;5;2026061335;7076;3;3909,6667;3909,6667;;12,1;13,56;;;;;;;5,27;11;;14400;;;;;;0;229;;18;19;;21;22;1;1;1;1;1;1;224480,4917;100;;;0;;;;;;;;;2729;2729;2500;2500;10,2;;;;;14;3;0;492;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;152;0;11,8645;0,25;;11,9044;-0,12;;;0,36;1,92;;0;22,7642;10;;957;963;91,0694;851;851;54,0833;63;19;401;401;0;4,3227;;135;0;;0;1;;;;11,32;11;153;0;112;0;90;0;320;2;;;0;60;;;;;;300;0;1;N;13/6/2026 22:15;-195;;D;99,85;224500;59446;4;CBN8;N;19;63;;;;1,4;3;2580;;2;3,83;47;36;114;0,248;0;0;0;0;0;0
13/6/2026 00:00;6;2026061336;7076;3;3909,8333;3909,8333;;12,1;13,56;;;;;;;5,27;5;;14398;;;;;;;;;18;19;;21;22;1;1;1;1;1;1;224480,5266;100;;;0,6597;;300;300;;;;;;;;;;10,2;;;;;2;0;0;620;6;0;0;0;0;0;0;0;0;0;4;3;0;0;0;;0;0;0;0;0;0;0;203,6667;0;11,56;0,25;;11,6353;-0,12;;;0,36;1,92;;0;17,4194;10;;957;963;6,2509;;851;0;;;;401;0;4,2623;;65;0;;0;0;;;;11,32;3;153;0;112;0;90;1;320;2;;;0;60;;;;;;;0;1;N;14/6/2026 02:15;-195;;D;99,85;224500;59447;5;CBN8;N;19;63;1;16480;;1,4;3;;;;3,65;47;36;114;0,0231;0;0;0;0;0;0
14/6/2026 00:00;1;2026061411;7076;3;3910;3910;;12,1;13,56;;;;;;;5,27;2;;14400;;;;;;;;18;18;18;21;21;21;1;1;1;1;1;1;224479,4193;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;545;6;0;0;0;0;0;0;0;0;0;5;4;0;0;0;;0;0;0;0;0;0;0;184,25;0;11,5702;0,25;;11,6977;-0,1072;;;0,36;1,92;;0;25,3211;10;963;957;963;0;886;886;0;76;9;403;403;0;4,2763;;52;0;;0;1;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;1;N;14/6/2026 06:15;104;;D;99,85;224500;59448;6;CBN8;N;9;76;1;16480;;1,4;0;;;;3,69;46;35;113;0;0;0;0;0;0;0
14/6/2026 00:00;2;2026061412;7076;3;3910,1667;3910,1667;9,9;12,1;9,9;;;;;;5,6;5,6;2;;14401;;15;;;;;;;18;18;;21;21;1;1;1;1;1;1;224481,5278;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;529;6;0;0;0;0;1;0;0;0;0;3;3;0;1;1;;0;0;0;0;0;0;0;156;0;11,59;0,25;;11,6815;-0,09;;;0,36;1,92;;0;21,9282;10;;957;963;0;;886;0;;;;403;0;4,2727;1,7;56;0;;0;1;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;14/6/2026 10:15;104;;D;99,85;224500;59449;7;CBN8;N;9;76;1;16481;;1,4;0;;;;3,68;46;35;113;0;0;0;0;0;0;0
14/6/2026 00:00;3;2026061423;7076;3;3910,3333;3910,3333;;12,1;9,9;;;;;;;5,6;10;;14399;;15;;;;;;;18;18;;21;21;1;1;1;1;1;1;224482,6954;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;540;5;0;0;0;0;1;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;208,5;0;12,0881;0,25;;12,1529;-0,09;;;0,36;1,92;;0;11,2963;10;;957;963;0;;886;0;;;;403;0;4,3785;;69;0;;0;1;;;;11,32;5;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;14/6/2026 14:15;104;;D;99,85;224500;59450;0;CBN8;N;9;76;1;16481;;1,4;0;;;;3,99;46;35;113;0;0;0;0;0;0;0
14/6/2026 00:00;4;2026061424;7076;3;3910,5;3910,5;;12,1;9,9;;;;;;;5,6;14;;14400;;11;;;;;;;18;18;;21;21;1;1;1;1;1;1;224481,303;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;506;7;0;0;0;0;1;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;117;0;12,1151;0,25;;12,1417;-0,09;;;0,36;1,92;;0;29,249;6;;957;963;0;897;897;0;78;9;404;404;0;4,376;;54;0;;0;1;;;;11,32;7;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;14/6/2026 18:15;28;;D;99,85;224500;59451;1;CBN8;N;9;78;1;16482;;1,4;0;;;;4,14;46;35;115;0;0;0;0;0;0;0
14/6/2026 00:00;5;2026061435;7076;3;3910,6667;3910,6667;;12,1;9,9;;;;;;;5,6;10;;14400;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224478,2385;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;491;9;0;0;0;0;0;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;129,3333;0;11,9454;0,25;;12,0052;-0,09;;;0,36;1,92;;0;43,3809;6;;957;963;0;782;782;0;48;16;385;385;0;4,3453;;51;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;14/6/2026 22:15;-431;;D;99,87;224500;59452;2;CBN8;N;16;48;;;;1,4;3;;;;4,05;44;35;106;0;0;0;0;0;0;0
14/6/2026 00:00;6;2026061436;7076;3;3910,8333;3910,8333;;12,1;9,9;;;;;;;5,6;12;;14398;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224478,1899;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;529;8;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;158;0;11,7764;0,25;;11,8727;-0,09;;;0,36;1,92;;0;30,0567;6;;957;963;0;;782;0;;;;385;0;4,3156;;54;0;;0;0;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 02:15;-431;;D;99,87;224500;59453;3;CBN8;N;16;48;1;16483;;1,4;3;;;;3,96;44;35;106;0;0;0;0;0;0;0
15/6/2026 00:00;1;2026061511;7076;3;3911;3911;;12,1;9,9;;;;;;;5,6;2;;14402;;;;;;0;-8;;18;18;;21;21;1;1;1;1;1;1;224473,6893;100;;;0;;;;;;;;;2292;2292;2300;2300;10,2;;;;;0;0;0;489;8;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;131,3333;0;11,6185;0,25;;11,6781;-0,09;;;0,36;1,92;;0;44,3763;6;;957;963;0;769;769;0;60;15;390;390;0;4,2719;;48;0;;0;1;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 06:15;-37;;D;99,86;224500;59454;4;CBN8;N;15;60;1;16483;;1,4;3;2320;;9;3,83;42;35;104;0;0;0;0;0;0;0
15/6/2026 00:00;2;2026061512;7076;3;3911,1667;3911,1667;;12,1;9,9;;;;;;;5,6;0;;14397;12;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224477,9646;100;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;496;9;0;0;0;1;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;123;0;11,59;0,25;;11,6259;-0,09;;;0,36;1,92;;0;35,2823;6;;957;963;0;;769;0;;;;390;0;4,2602;;49;0;;0;1;;;;11,32;0;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 10:15;-37;;D;99,86;224500;59455;5;CBN8;N;15;60;1;16484;;1,4;3;;;;3,79;42;35;104;0;0;0;0;0;0;0
15/6/2026 00:00;3;2026061523;7076;3;3911,3333;3911,3333;;12,1;9,9;;;;;;;5,6;0;;14401;;;;;;;;17;18;17;21;21;21;1;1;1;1;1;1;224478,1984;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;524;8;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;116,3333;0;11,5737;0,25;;11,5942;-0,1063;;;0,36;1,92;;0;32,0611;6;966;957;966;0;;769;0;;;;390;0;4,2531;;50;0;;0;1;;;;11,32;0;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 14:15;-37;;D;99,86;224500;59456;6;CBN8;N;15;60;1;16484;;1,4;3;;;;3,79;42;35;104;0;0;0;0;0;0;0
15/6/2026 00:00;4;2026061524;7076;3;3911,5;3911,5;;12,1;9,9;;;;;;;5,6;5;;14400;;14;;;;;;;18;17;;21;21;1;1;1;1;1;1;224469,0443;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;501;9;0;0;0;0;1;0;0;0;0;2;2;0;0;1;;0;0;0;0;0;0;0;123,5;0;11,54;0,25;;11,5331;-0,14;;;0,36;1,92;;0;28,7425;6;;957;966;0;800;800;0;67;19;393;393;0;4,2393;;51;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 18:15;-346;;D;99,86;224500;59457;7;CBN8;N;19;67;1;16485;;1,4;3;;;;3,75;43;36;115;0;0;0;0;0;0;0
15/6/2026 00:00;5;2026061535;7076;3;3911,6667;3911,6667;;12,1;9,9;;;;;;;5,6;6;;14400;;;;;;;;;18;17;;21;21;1;1;1;1;1;1;224475,0347;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;489;7;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;127;0;11,7824;0,25;;11,829;-0,14;;;0,36;1,92;;0;23,9264;6;;957;966;0;805;805;0;31;8;389;389;0;4,3058;;79;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;15/6/2026 22:15;58;;D;99,87;224500;59458;0;CBN8;N;8;31;;;;1,4;0;;;;3,95;43;36;111;0;0;0;0;0;0;0
15/6/2026 00:00;6;2026061536;7076;3;3911,8333;3911,8333;;12,1;9,9;;;;;;;5,6;1;;14399;;35,5;;;;;;;18;17;;21;21;1;1;1;1;1;1;224479,0958;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;410;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;;0;12,1327;0,25;;12,2359;-0,14;;;0,36;1,92;;0;35,122;6;;957;966;0;;805;0;;;;389;0;4,3971;;60;0;;0;0;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;16/6/2026 02:15;58;;D;99,87;224500;59459;1;CBN8;N;8;31;1;16486;;1,4;0;;;;4,22;43;36;111;0;0;0;0;0;0;0
16/6/2026 00:00;1;2026061611;7076;3;3912;3912;;12,1;9,9;;;;;;;5,6;11;;14400;;;;;;;;;18;17;;21;21;1;1;1;1;1;1;224476,7607;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;527;8;0;0;0;0;0;0;0;0;0;4;4;0;1;0;;0;0;0;0;0;0;0;166,75;0;11,9591;0,25;;11,9985;-0,14;;;0,36;1,92;;0;30,74;6;;957;966;0;;805;0;;;;389;0;4,3438;;59;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;16/6/2026 06:15;58;;D;99,87;224500;59460;2;CBN8;N;8;31;1;16486;;1,4;0;;;;4,06;43;36;111;0;0;0;0;0;0;0
16/6/2026 00:00;2;2026061612;7076;3;3912,1667;3912,1667;;12,1;9,9;;;;;;;5,6;4;;14399;;;;;;;;;18;17;;21;21;1;1;1;1;1;1;224471,2976;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;495;9;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;131;0;11,7881;0,25;;11,8115;-0,14;;;0,36;1,92;;0;42,2222;6;;957;966;0;771;771;0;47;16;388;388;0;4,3018;;60;0;;0;1;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;16/6/2026 10:15;-70;;D;99,87;224500;59461;3;CBN8;N;16;47;1;16487;;1,4;3;;;;3,94;44;38;105;0;0;0;0;0;0;0
16/6/2026 00:00;3;2026061623;7076;3;3912,3333;3912,3333;;12,1;9,9;;;;;;;5,6;9;;14400;;;;;;;;;18;17;;21;21;1;1;1;1;1;1;224477,6427;100;;;0;;;;;;;;;;1;2300;;10,2;;;;;0;0;0;466;8;0;0;0;0;0;0;0;0;0;2;2;0;1;0;;1;0;0;0;0;0;0;160,5;0;11,6185;0,25;;11,671;-0,14;;;0,36;1,92;;0;53,4335;6;;957;966;0;;771;0;;;;388;0;4,2703;;69;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;;0;0;N;16/6/2026 14:15;-70;;D;99,87;224500;59462;4;CBN8;N;16;47;1;16487;;1,4;3;;;;3,84;44;38;105;0;0;0;0;0;0;0
16/6/2026 00:00;4;2026061624;7076;3;3912,5;3912,5;;12,1;9,9;;;;;;;5,6;3;;14400;;;;;;;;;18;17;;21;21;1;1;1;1;1;1;224478,3288;100;;;0;;;;;;;;;;;;;10,2;40;;;;0;0;0;603;9;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;202,25;0;11,54;0,25;;11,6296;-0,14;;;0,36;1,92;;0;20,0663;6;;957;966;0;773;773;0;51;8;383;383;0;4,261;;67;0;;0;1;;;;11,32;1;153;0;112;0;90;1;320;2;;;0;60;;;;;;;0;0;N;16/6/2026 18:15;6;;D;99,86;224500;59463;5;CBN8;N;8;51;1;16488;;1,4;0;;;;3,81;43;37;108;0;0;0;0;0;0;0
16/6/2026 00:00;5;2026061635;7076;3;3912,6667;3912,6667;9,8;12,1;9,8;;;;;;5,3;5,3;4;;14399;;;;;;;;24;18;24;23;21;23;1;1;1;1;1;1;224479,3166;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;495;8;0;0;0;0;0;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;139,6667;0;11,54;0,25;;11,6278;-0,14;;;0,36;1,92;;0;42,4242;6;;957;966;0;;773;0;;;;383;0;4,2606;;71;0;;0;1;;;;11,32;1;153;0;112;0;90;0;320;2;;;0;60;;;;;;600;0;0;N;16/6/2026 22:15;6;;D;99,86;224500;59464;6;CBN8;N;8;51;;;;1,4;0;;;;3,81;43;37;108;0;0;0;0;0;0;0
16/6/2026 00:00;6;2026061636;7076;3;3912,8333;3912,8333;;12,1;9,8;;;;;;;5,3;21;;14401;;12;;;;;;;18;24;;21;23;1;1;1;1;1;1;224480,2139;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;546;8;0;0;0;0;1;0;0;0;0;3;3;0;0;1;;0;0;0;0;0;0;0;193,6667;0;11,5879;0,25;;11,6909;-0,0921;;;0,36;1,91;1,91;0;19,0476;6;963;957;963;0;835;835;0;68;13;397;397;0;4,2748;1,7;85;0;;0;0;;;;11,32;5;153;0;112;0;90;0;320;2;;;0;60;;;;;;600;0;2;N;17/6/2026 02:15;203;;D;99,86;224500;59465;7;CBN8;N;13;68;1;16489;;1,4;3;;;;3,84;46;37;112;0;0;0;0;0;0;0
17/6/2026 00:00;1;2026061711;7076;3;3913;3913;;12,1;9,8;;;;;;;5,3;13;;14399;;14;;;;-2699;;;18;24;;21;23;1;1;1;1;1;1;224474,8315;100;;;0;;;;;;;;;;;2700;1;10,2;;;;;0;0;1;533;8;0;0;0;0;1;0;0;0;0;2;1;0;0;0;;0;0;0;0;0;0;0;164;0;12,1385;0,25;;12,2547;-0,09;;;0,36;1,91;;0;12,758;5;;957;963;0;;835;0;;;;397;0;4,4013;;85;0;;0;1;;;;11,32;6;153;0;112;0;90;0;320;2;;;0;60;;;;;;600;0;2;N;17/6/2026 06:15;203;;D;99,86;224500;59466;0;CBN8;N;13;68;1;16489;;1,4;3;;;;4,23;46;37;112;0;0;0;0;0;0;0
17/6/2026 00:00;2;2026061712;7076;3;3913,1667;3913,1667;;12,1;9,8;;;;;;;5,3;14;;14400;;11;;;;;;;18;24;;21;23;1;1;1;1;1;1;224472,8087;100;;;0;;;;;;;;;;;2700;;10,2;;;;;1;1;0;601;7;0;0;0;0;1;0;0;0;0;3;2;0;0;0;;0;0;0;0;0;0;0;247;0;12,104;0,25;;12,181;-0,0881;;;0,36;1,91;;0;14,6423;5;;957;963;0;872;872;0;39;12;407;407;0;4,3848;;85;0;;0;1;;;;11,32;6;153;0;112;0;90;1;320;2;;;0;60;;;;;;600;0;2;N;17/6/2026 10:15;94;;D;99,86;224500;59467;1;CBN8;N;12;39;1;16490;;1,4;3;;;;4,18;47;37;109;0;0;0;0;0;0;0
17/6/2026 00:00;3;2026061723;7076;3;3913,3333;3913,3333;;12,1;9,8;;;;;;;5,3;8;;14400;;;;;;;;;18;24;;21;23;1;1;1;1;1;1;224473,5658;100;;;0;;;;;;;;;;;2700;;10,2;;;;;0;0;0;530;9;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;185,75;0;11,9328;0,25;;12,0197;-0,09;;;0,36;1,91;;0;29,6226;5;;957;963;0;859;859;0;69;18;398;398;0;4,3486;;81;0;;0;1;;;;11,32;3;153;0;112;0;90;0;320;2;;;0;60;;;;;;600;0;2;N;17/6/2026 14:15;-55;;D;99,85;224500;59468;2;CBN8;N;18;69;1;16490;;1,4;3;;;;4,07;45;37;108;0;0;0;0;0;0;0
17/6/2026 00:00;4;2026061724;7076;3;3913,5;3913,5;;12,1;9,8;;;;;;;5,3;26;;14401;;;;;;;;;18;24;;21;23;1;1;1;1;1;1;224470,4264;100;;;0;;;;;;;;;;;2700;;10,2;;;;;1;0;0;568;8;0;0;0;0;0;0;0;0;0;3;2;0;1;0;;0;0;0;0;0;0;0;163;0;11,7635;0,25;;11,8153;-0,09;;;0,36;1,91;;0;30,1056;5;;957;963;0;;859;0;;;;398;0;4,3027;;100;0;;0;1;;;;11,32;10;153;0;112;0;90;1;320;2;;;0;60;;;;;;600;0;2;N;17/6/2026 18:15;-55;;D;99,85;224500;59469;3;CBN8;N;18;69;1;16491;;1,4;3;;;;3,94;45;37;108;0;0;0;0;0;0;0
